,0
13481,11268339
13482,11771625
13483,30262517
13484,31912704
13485,31445975
13486,30734924
13487,29281045
13488,23617556
13489,24176626
13490,15755671
13491,23178660
13492,2804813
13493,28127595
13494,29935546
13495,29625607
13496,17656823
13497,31353540
13498,18376059
13499,30200567
13500,16244482
13501,12719626
13502,25386946
13503,24464653
13504,10222124
13505,4033925
13506,20482315
13507,19098445
13508,16128149
13509,29886525
13510,12636180
13511,10550808
13512,31152645
13513,25947402
13514,23013167
13515,27294393
13516,29107053
13517,31837910
13518,26458742
13519,25614508
13520,11335065
13521,16555297
13522,20979032
13523,27886012
13524,29398442
13525,22982579
13526,26417591
13527,31540705
13528,31753130
13529,12972252
13530,26857246
13531,9151738
13532,25481763
13533,22101365
13534,27287370
13535,25654504
13536,26194181
13537,29281938
13538,15601849
13539,12200631
13540,18325775
13541,31984950
13542,20674094
13543,31997103
13544,21095213
13545,27183968
13546,23116876
13547,29974866
13548,20826142
13549,9894876
13550,9305324
13551,22815194
13552,15595355
13553,17192720
13554,21072960
13555,21785291
13556,25176125
13557,12428761
13558,19169966
13559,10900358
13560,30041013
13561,12645527
13562,31217084
13563,30987146
13564,16752360
13565,22515507
13566,9700707
13567,23919774
13568,32096020
13569,15342248
13570,25098835
13571,11101689
13572,31404102
13573,18769671
13574,16837107
13575,31898549
13576,30664924
13577,18590347
13578,7892264
13579,22227962
13580,11742211
13581,21752496
13582,15912886
13583,11087770
13584,12515898
13585,22556362
13586,18448869
13587,8094642
13588,29660932
13589,28620833
13590,16542053
13591,27034849
13592,18275991
13593,26956224
13594,20523031
13595,27259247
13596,30292394
13597,12929130
13598,17279093
13599,9596416
13600,14564311
13601,33184293
13602,27372638
13603,20573497
13604,15576490
13605,27183206
13606,25589729
13607,11716989
13608,12043833
13609,26669800
13610,26111938
13611,30679696
13612,22677667
13613,21669479
13614,26391959
13615,19137294
13616,9553139
13617,20836918
13618,21099358
13619,9778144
13620,23679855
13621,12544837
13622,22280345
13623,23805842
13624,28707894
13625,18354008
13626,17532571
13627,20485502
13628,21750701
13629,27716664
13630,20014009
13631,28502705
13632,15668252
13633,10514105
13634,7452316
13635,24357806
13636,12390529
13637,20153691
13638,27959440
13639,11089571
13640,25613582
13641,15953364
13642,21399480
13643,30559469
13644,23313081
13645,17994279
13646,17320831
13647,20885792
13648,10701410
13649,15349138
13650,27973419
13651,22959965
13652,31684105
13653,28632402
13654,31734542
13655,20716961
13656,19387116
13657,18514164
13658,12428674
13659,19682525
13660,17613531
13661,22651940
13662,28110723
13663,25516359
13664,27106586
13665,15607954
13666,22898621
13667,16917147
13668,29016679
13669,17612048
13670,24815946
13671,19858766
13672,21088041
13673,32041550
13674,12197047
13675,12388930
13676,30261283
13677,26572157
13678,29870867
13679,32941952
13680,11571319
13681,9562476
13682,32238175
13683,24156265
13684,26379075
13685,10781842
13686,15860916
13687,19614678
13688,1370613
13689,23369757
13690,17197368
13691,29661714
13692,16930778
13693,10899440
13694,30029423
13695,31939621
13696,15074569
13697,27993897
13698,16616784
13699,31568198
13700,21300136
13701,26289045
13702,8993482
13703,16855832
13704,10822240
13705,1432364
13706,29944475
13707,19694907
13708,26919393
13709,27699599
13710,16753269
13711,20373245
13712,18367253
13713,26942905
13714,15576585
13715,25574746
13716,21382475
13717,11818564
13718,28510312
13719,10412020
13720,19533869
13721,23807731
13722,29123251
13723,29293892
13724,23185771
13725,24746857
13726,31332715
13727,26502815
13728,16186632
13729,32001514
13730,9895174
13731,26823029
13732,24236981
13733,8342875
13734,15175081
13735,24384308
13736,24421399
13737,2213015
13738,3950042
13739,18050096
13740,31594233
13741,19742390
13742,29248451
13743,31104297
13744,20173335
13745,24443391
13746,27128370
13747,17982277
13748,19939229
13749,22451323
13750,12410400
13751,26154268
13752,10096042
13753,11283204
13754,30716553
13755,29807069
13756,29740026
13757,18442088
13758,21921085
13759,19685385
13760,25149075
13761,17460158
13762,23553915
13763,20730033
13764,28097868
13765,12427009
13766,23237189
13767,11193158
13768,20053478
13769,23217200
13770,23684897
13771,26476132
13772,30774310
13773,21236314
13774,24854198
13775,18362099
13776,25024305
13777,31845472
13778,2436247
13779,7755848
13780,26651592
13781,25273029
13782,17028555
13783,26984188
13784,12897402
13785,32612165
13786,28852940
13787,22016602
13788,31563827
13789,17356343
13790,18984021
13791,9533406
13792,12074828
13793,19914339
13794,17068392
13795,11771746
13796,25367842
13797,21986588
13798,11205137
13799,26090073
13800,19646546
13801,8941712
13802,28648936
13803,10192211
13804,31200706
13805,31142224
13806,6089524
13807,28489317
13808,22272899
13809,9129962
13810,11495345
13811,21881209
13812,22612833
13813,28601278
13814,24846616
13815,28043897
13816,29394516
13817,21457777
13818,23454517
13819,20846516
13820,19576113
13821,8627344
13822,23076256
13823,17921521
13824,33221536
13825,15905180
13826,16772874
13827,32048434
13828,23940958
13829,25264360
13830,31102021
13831,30677568
13832,26497675
13833,10608295
13834,27149969
13835,1504288
13836,25637484
13837,28385633
13838,27472884
13839,15337610
13840,14503019
13841,25672211
13842,18997297
13843,30819082
13844,30623955
13845,23532085
13846,23494944
13847,20064601
13848,26268336
13849,23436070
13850,10818507
13851,22984090
13852,17917162
13853,21708232
13854,19396893
13855,29311134
13856,12871160
13857,25712142
13858,8004991
13859,12661623
13860,27855359
13861,17900710
13862,7793988
13863,25589719
13864,19668339
13865,19400698
13866,18298341
13867,6219611
13868,16581193
13869,26967206
13870,20414817
13871,8905654
13872,2554171
13873,27100199
13874,27143432
13875,28213371
13876,28007537
13877,25412766
13878,26657933
13879,1640495
13880,16869339
13881,24656052
13882,21143159
13883,25024455
13884,26141728
13885,16816118
13886,25788560
13887,23396115
13888,15117884
13889,31241315
13890,22032870
13891,8883932
13892,18508575
13893,30484408
13894,15909112
13895,1705360
13896,31392591
13897,11129341
13898,22584618
13899,10965378
13900,22818849
13901,22787832
13902,22165673
13903,17692293
13904,16670247
13905,12554311
13906,1711656
13907,26165866
13908,18923406
13909,9168834
13910,30767411
13911,29637440
13912,32033248
13913,25093460
13914,21875408
13915,16710848
13916,9106743
13917,23689269
13918,17081491
13919,24430039
13920,27560281
13921,15150630
13922,24853300
13923,22710910
13924,9461054
13925,25649651
13926,9855502
13927,32538855
13928,15800373
13929,25125476
13930,17373700
13931,22233765
13932,31169728
13933,9562466
13934,17210813
13935,15832031
13936,31430564
13937,9351485
13938,22954671
13939,8159260
13940,17538034
13941,20457951
13942,28833933
13943,8990132
13944,30143603
13945,24788522
13946,27401747
13947,25678552
13948,28709449
13949,21709375
13950,24020966
13951,27068745
13952,28267984
13953,28118288
13954,26147711
13955,27567882
13956,22404518
13957,21723381
13958,30300802
13959,20594285
13960,16466174
13961,28742119
13962,8880696
13963,28152479
13964,28179036
13965,22471861
13966,28791538
13967,28642233
13968,6507044
13969,31450503
13970,17553417
13971,28577254
13972,22563944
13973,25756794
13974,19694428
13975,17579348
13976,26017559
13977,19539709
13978,30819081
13979,7993928
13980,17715058
13981,27230708
13982,17893704
13983,23603448
13984,30951849
13985,18378357
13986,19934619
13987,26116027
13988,30948477
13989,29253591
13990,8838581
13991,28098162
13992,10791297
13993,26402008
13994,17291491
13995,15653171
13996,27259128
13997,21861820
13998,26721223
13999,19723033
14000,27354094
14001,31835282
14002,22778871
14003,19914330
14004,3200483
14005,30547227
14006,9702786
14007,24656904
14008,32296093
14009,12391586
14010,16257094
14011,21812259
14012,19472365
14013,26686230
14014,19749434
14015,30056470
14016,2655673
14017,20456847
14018,29474873
14019,22984865
14020,20634588
14021,18983895
14022,25687137
14023,1704110
14024,20580569
14025,32061803
14026,26444774
14027,7161627
14028,31786457
14029,30612333
14030,9202310
14031,23201485
14032,24849360
14033,18206267
14034,22978824
14035,30820522
14036,23562853
14037,17251431
14038,26896913
14039,31900863
14040,27255814
14041,9830016
14042,31661337
14043,30320580
14044,27875544
14045,7650107
14046,29110684
14047,30635782
14048,25613536
14049,29521253
14050,26850119
14051,25106635
14052,30068908
14053,31550216
14054,16406795
14055,24381305
14056,18042476
14057,19389792
14058,11813274
14059,28682389
14060,23640887
14061,22273362
14062,28448944
14063,21073166
14064,20110595
14065,28259165
14066,2051302
14067,8709005
14068,26306632
14069,26827491
14070,19435461
14071,10438548
14072,6200784
14073,18607528
14074,24217272
14075,29480189
14076,30054583
14077,24026274
14078,16951520
14079,25574797
14080,24551135
14081,9329486
14082,26444794
14083,21332678
14084,19929442
14085,30332818
14086,28314118
14087,27911827
14088,24219606
14089,16107369
14090,32749531
14091,32085774
14092,24788581
14093,30227236
14094,15996794
14095,21801085
14096,25114068
14097,22892648
14098,28623607
14099,27039903
14100,30816709
14101,23752274
14102,22101739
14103,17646619
14104,27393467
14105,29574717
14106,30755174
14107,12220379
14108,8944319
14109,20074914
14110,31768942
14111,16473009
14112,23973442
14113,7905027
14114,21044776
14115,24336078
14116,29962343
14117,25585970
14118,1773423
14119,23333464
14120,10961431
14121,27234294
14122,31102761
14123,9577654
14124,11578769
14125,18201725
14126,22153202
14127,8909451
14128,18845178
14129,9772027
14130,19052878
14131,28672022
14132,27255752
14133,23964513
14134,10732965
14135,24268884
14136,22177240
14137,15482916
14138,30650272
14139,20036633
14140,23690582
14141,25163440
14142,24496073
14143,22610977
14144,8892353
14145,30923472
14146,9017161
14147,12552038
14148,23315172
14149,27163530
14150,3126980
14151,21269825
14152,22107728
14153,31062296
14154,23937564
14155,24625793
14156,29353063
14157,26674159
14158,24149893
14159,15465628
14160,14572447
14161,23281285
14162,31556366
14163,27842611
14164,2929386
14165,15506643
14166,11857588
14167,22704931
14168,27662300
14169,22163834
14170,31480727
14171,29329433
14172,21799244
14173,24092460
14174,20441772
14175,22572583
14176,2817081
14177,11378247
14178,25815792
14179,23602994
14180,28107809
14181,26677076
14182,25311278
14183,10337065
14184,21902809
14185,2325814
14186,30621672
14187,29051039
14188,28577267
14189,27443496
14190,12505426
14191,12270500
14192,30973894
14193,9572591
14194,22918749
14195,8761342
14196,8311993
14197,24569455
14198,32333537
14199,30552898
14200,9585727
14201,27481183
14202,22524677
14203,11438574
14204,24495863
14205,31271821
14206,30099679
14207,27908752
14208,21035623
14209,24012632
14210,10411672
14211,26943044
14212,28985224
14213,12445160
14214,18000012
14215,22336816
14216,29459731
14217,30897277
14218,27190010
14219,30412497
14220,28164770
14221,15193645
14222,15259392
14223,25056275
14224,18537664
14225,23266522
14226,11959399
14227,31207389
14228,20675872
14229,23140885
14230,23202441
14231,12578224
14232,18598755
14233,11193148
14234,11424194
14235,19726167
14236,23885927
14237,16913491
14238,10027549
14239,21185309
14240,2436433
14241,25316430
14242,20725867
14243,18672023
14244,26165701
14245,9848094
14246,18752637
14247,19346295
14248,16155344
14249,30460685
14250,17433503
14251,25628064
14252,28747063
14253,30958369
14254,9280853
14255,2402101
14256,19589092
14257,20378355
14258,14626640
14259,31010414
14260,10588574
14261,23083210
14262,30892166
14263,11589929
14264,20971854
14265,30042093
14266,11038254
14267,23036022
14268,28183529
14269,21373759
14270,27964704
14271,28526436
14272,28697571
14273,21640828
14274,30664172
14275,7792005
14276,12808018
14277,16444902
14278,26385876
14279,17400380
14280,10446169
14281,28985720
14282,26391026
14283,22607230
14284,30124150
14285,29481523
14286,9455982
14287,21429543
14288,26299847
14289,26873625
14290,18786162
14291,28707072
14292,22869030
14293,25782579
14294,19947538
14295,32003387
14296,10924668
14297,27434226
14298,28973302
14299,11919167
14300,19726301
14301,32353422
14302,23126197
14303,27106205
14304,25938868
14305,25575659
14306,16137793
14307,26943237
14308,30040926
14309,27933948
14310,32986671
14311,15449303
14312,6333695
14313,28777829
14314,32363440
